8140,823
157869,824
118300,825
175756,826
15195,827
359,828
32394,829
7825,830
70223,831
36654,832
43,833
63041,834
35887,835
65253,836
26006,837
50425,838
125944,839
6776,840
196207,841
57522,842
9100,843
14743,844
50972,845
68151,846
35185,847
158173,848
189726,849
150259,850
36321,851
21856,852
25256,853
49272,854
32487,855
6450,856
64897,857
107572,858
107905,859
58687,860
23206,861
211348,862
48461,863
31815,864
6468,865
80547,866
3512,867
14424,868
39501,869
132596,870
22083,871
24817,872
58007,873
14709,874
13642,875
13845,876
86070,877
7648,878
69340,879
86728,880
9600,881
100198,882
908,883
26506,884
1010,885
47544,886
79421,887
13424,888
57787,889
57788,890
35997,891
3313,892
34019,893
120369,894
32176,895
35879,896
9667,897
5350,898
19690,899
16673,900
12623,901
133770,902
8240,903
45104,904
9575,905
166250,906
25260,907
131151,908
33880,909
70004,910
59679,911
525,912
36706,913
32311,914
8623,915
30913,916
101741,917
47242,918
19980,919
195719,920
162225,921
170129,922
166964,923
164202,924
70504,925
100760,926
15340,927
41301,928
31575,929
51999,930
19659,931
66814,932
10297,933
58132,934
70825,935
11167,936
7717,937
9758,938
9993,939
25432,940
14320,941
57756,942
131310,943
6802,944
85073,945
20008,946
79401,947
5110,948
69138,949
7313,950
7312,951
3284,952
40965,953
13288,954
136226,955
83289,956
31647,957
2287,958
33244,959
58138,960
47308,961
8081,962
85309,963
34282,964
24141,965
129736,966
8236,967
869,968
129075,969
90312,970
4018,971
8848,972
581,973
10685,974
5395,975
13155,976
83105,977
36024,978
11647,979
4620,980
2398,981
33668,982
136196,983
332,984
162567,985
18765,986
47561,987
64884,988
32933,989
21861,990
9641,991
40773,992
32119,993
58464,994
168020,995
33361,996
31359,997
8498,998
124560,999
10196,1000
3001,1001
16053,1002
7575,1003
76614,1004
16210,1005
30878,1006
2671,1007
61872,1008
30882,1009
6135,1010
46965,1011
33917,1012
88729,1013
180026,1014
28191,1015
30254,1016
134333,1017
5352,1018
14028,1019
2883,1020
36366,1021
8742,1022
2860,1023
23354,1024
34818,1025
1189,1026
14651,1027
35404,1028
74351,1029
5491,1030
85046,1031
19387,1032
60019,1033
90492,1034
41223,1035
9673,1036
34382,1037
14295,1038
31924,1039
31890,1040
10177,1041
35143,1042
3057,1043
13961,1044
18323,1045
601,1046
30605,1047
70485,1048
38889,1049
36880,1050
49694,1051
100925,1052
205207,1053
21350,1054
35074,1055
126100,1056
33906,1057
31628,1058
34992,1059
2397,1060
83474,1061
4523,1062
130138,1063
34321,1064
33228,1065
6208,1066
31142,1067
36320,1068
35474,1069
136014,1070
46988,1071
88073,1072
57324,1073
381710,1074
35015,1075
13978,1076
19438,1077
175592,1078
181808,1079
49094,1080
80752,1081
81082,1082
59740,1083
217759,1084
83866,1085
31954,1086
4183,1087
83870,1088
87417,1089
58603,1090
378487,1091
44378,1092
1594,1093
5196,1094
21540,1095
129161,1096
12495,1097
31188,1098
9571,1099
6808,1100
30409,1101
32201,1102
9886,1103
33440,1104
33385,1105
2770,1106
247871,1107
19209,1108
380955,1109
378017,1110
9387,1111
4192,1112
269426,1113
8832,1114
234713,1115
36269,1116
1735,1117
10741,1118
60913,1119
40093,1120
10951,1121
11336,1122
195989,1123
3557,1124
247790,1125
36334,1126
14816,1127
7328,1128
7396,1129
47764,1130
7022,1131
381492,1132
33999,1133
169537,1134
47513,1135
83568,1136
18252,1137
146872,1138
13684,1139
35789,1140
31044,1141
15999,1142
73628,1143
9339,1144
63785,1145
74527,1146
171463,1147
12197,1148
47245,1149
36243,1150
58016,1151
57532,1152
79875,1153
6771,1154
6649,1155
11718,1156
32184,1157
17672,1158
7659,1159
1838,1160
90677,1161
7225,1162
33248,1163
42916,1164
29379,1165
58565,1166
135335,1167
87828,1168
234364,1169
17726,1170
2395,1171
33557,1172
2723,1173
32826,1174
21184,1175
10469,1176
38548,1177
119645,1178
5521,1179
12638,1180
42197,1181
5848,1182
93495,1183
74858,1184
177571,1185
74082,1186
1003,1187
34401,1188
7154,1189
162954,1190
30961,1191
60479,1192
160532,1193
30623,1194
6249,1195
34422,1196
7254,1197
36807,1198
36805,1199
171555,1200
5709,1201
14208,1202
146785,1203
7522,1204
2061,1205
61632,1206
39945,1207
30218,1208
130258,1209
128818,1210
9515,1211
30258,1212
58736,1213
60189,1214
15518,1215
70660,1216
88667,1217
3541,1218
30670,1219
13628,1220
134235,1221
9858,1222
26666,1223
196482,1224
15812,1225
5027,1226
133542,1227
58779,1228
23985,1229
749,1230
30121,1231
9699,1232
90486,1233
81078,1234
31460,1235
80428,1236
8519,1237
30080,1238
21714,1239
98179,1240
69692,1241
1453,1242
72769,1243
26470,1244
7988,1245
11126,1246
33231,1247
35772,1248
54421,1249
12303,1250
10952,1251
9185,1252
57565,1253
5683,1254
35627,1255
6057,1256
12463,1257
90021,1258
1837,1259
2670,1260
7172,1261
520,1262
93299,1263
24770,1264
31013,1265
1127,1266
4588,1267
25285,1268
175659,1269
11815,1270
4328,1271
65352,1272
28301,1273
12987,1274
81531,1275
31000,1276
32608,1277
2692,1278
59965,1279
68755,1280
36097,1281
35366,1282
56418,1283
42419,1284
43999,1285
9287,1286
79709,1287
9143,1288
2237,1289
84091,1290
46834,1291
4851,1292
47324,1293
84268,1294
32619,1295
13695,1296
10900,1297
33405,1298
35888,1299
3715,1300
58916,1301
521,1302
80240,1303
2459,1304
42178,1305
376400,1306
379023,1307
126659,1308
375780,1309
377676,1310
34410,1311
14207,1312
14089,1313
44066,1314
44064,1315
33907,1316
2307,1317
9992,1318
39388,1319
143093,1320
173123,1321
130880,1322
46777,1323
837,1324
15574,1325
31511,1326
117655,1327
69683,1328
7008,1329
36881,1330
19141,1331
14217,1332
190757,1333
141732,1334
2062,1335
130778,1336
135726,1337
1462,1338
90877,1339
80575,1340
6566,1341
19906,1342
380756,1343
381816,1344
78263,1345
376001,1346
384680,1347
391549,1348
39353,1349
768,1350
134255,1351
10793,1352
31654,1353
10666,1354
78262,1355
9502,1356
23429,1357
80929,1358
48506,1359
15351,1360
36188,1361
61,1362
33157,1363
220429,1364
33441,1365
136341,1366
29213,1367
34717,1368
98711,1369
247827,1370
19479,1371
114620,1372
87580,1373
64895,1374
109474,1375
12262,1376
68212,1377
49585,1378
2148,1379
83756,1380
52306,1381
208521,1382
173,1383
80615,1384
57917,1385
35344,1386
76862,1387
34140,1388
15814,1389
3687,1390
130242,1391
65579,1392
33680,1393
14162,1394
252937,1395
6639,1396
378701,1397
11134,1398
29866,1399
384104,1400
387796,1401
376973,1402
90774,1403
14760,1404
385568,1405
67536,1406
15705,1407
127567,1408
53838,1409
115048,1410
3021,1411
10761,1412
51370,1413
85116,1414
78597,1415
1961,1416
7647,1417
10234,1418
12244,1419
89189,1420
135086,1421
13813,1422
46779,1423
12955,1424
126125,1425
13400,1426
128723,1427
66541,1428
13381,1429
5260,1430
5897,1431
5291,1432
188262,1433
6862,1434
13320,1435
31772,1436
36051,1437
80044,1438
8737,1439
68289,1440
68288,1441
46660,1442
5272,1443
5132,1444
131322,1445
83749,1446
8587,1447
9539,1448
73788,1449
35000,1450
27116,1451
1254,1452
128862,1453
32417,1454
139814,1455
27422,1456
86137,1457
183814,1458
16928,1459
16930,1460
232743,1461
124972,1462
36273,1463
62801,1464
7790,1465
699,1466
90227,1467
166617,1468
91959,1469
862,1470
2637,1471
130942,1472
41377,1473
44794,1474
74220,1475
2265,1476
1253,1477
22387,1478
31953,1479
4643,1480
764,1481
30863,1482
88405,1483
111211,1484
68781,1485
30248,1486
12221,1487
35084,1488
49145,1489
82392,1490
33150,1491
25680,1492
57752,1493
33272,1494
78893,1495
46461,1496
8980,1497
10433,1498
2560,1499
1049,1500
9368,1501
135981,1502
79717,1503
16288,1504
28957,1505
7476,1506
58968,1507
16097,1508
11951,1509
41321,1510
2329,1511
33818,1512
11076,1513
3113,1514
2050,1515
30984,1516
37654,1517
19154,1518
57583,1519
89810,1520
130803,1521
126076,1522
35656,1523
79334,1524
5975,1525
396156,1526
7307,1527
56005,1528
157599,1529
157556,1530
211846,1531
160757,1532
68676,1533
150161,1534
57404,1535
42271,1536
71734,1537
10584,1538
6447,1539
378240,1540
43622,1541
2537,1542
21034,1543
63471,1544
31567,1545
33305,1546
12543,1547
36252,1548
57335,1549
47152,1550
6871,1551
40210,1552
80086,1553
11363,1554
3888,1555
10835,1556
377396,1557
79196,1558
36235,1559
85354,1560
128743,1561
376878,1562
39360,1563
381001,1564
43298,1565
168114,1566
13226,1567
248755,1568
69891,1569
68854,1570
378408,1571
381983,1572
89157,1573
58958,1574
770,1575
11415,1576
35875,1577
71632,1578
38801,1579
72561,1580
205009,1581
34620,1582
3210,1583
8453,1584
1544,1585
1443,1586
57539,1587
35249,1588
83510,1589
175630,1590
21949,1591
41750,1592
8867,1593
30711,1594
30627,1595
51981,1596
79585,1597
3935,1598
17247,1599
3403,1600
77261,1601
34062,1602
9027,1603
31532,1604
11839,1605
15225,1606
26103,1607
126533,1608
79792,1609
19953,1610
19809,1611
374956,1612
135650,1613
13985,1614
35520,1615
135861,1616
35350,1617
66439,1618
4400,1619
29284,1620
44898,1621
27312,1622
169996,1623
5551,1624
181526,1625
181750,1626
173696,1627
379363,1628
42775,1629
376475,1630
377312,1631
35070,1632
9209,1633
84723,1634
119581,1635
5301,1636
10317,1637
32226,1638
2327,1639
51,1640
58385,1641
114857,1642
375427,1643
20436,1644
376297,1645
79580,1646
162417,1647
19320,1648
36398,1649
90117,1650
380084,1651
46883,1652
126607,1653
6347,1654
29715,1655
148902,1656
72320,1657
131518,1658
33298,1659
33529,1660
11032,1661
17883,1662
33475,1663
9841,1664
128694,1665
35716,1666
5780,1667
68529,1668
5767,1669
165503,1670
93676,1671
38752,1672
40566,1673
5097,1674
43616,1675
378588,1676
160870,1677
376489,1678
375400,1679
377612,1680
167947,1681
61959,1682
6440,1683
8042,1684
36938,1685
80192,1686
5384,1687
35458,1688
12621,1689
11377,1690
87875,1691
12151,1692
5298,1693
35959,1694
49490,1695
71662,1696
404153,1697
35356,1698
12272,1699
79278,1700
42292,1701
90605,1702
6211,1703
9300,1704
12962,1705
46727,1706
54721,1707
93935,1708
48332,1709
17931,1710
130644,1711
24245,1712
50863,1713
132079,1714
27261,1715
211347,1716
86374,1717
181488,1718
36756,1719
393792,1720
268595,1721
410124,1722
88873,1723
164649,1724
79582,1725
8882,1726
164359,1727
13780,1728
13509,1729
10388,1730
33267,1731
31300,1732
16068,1733
107797,1734
126175,1735
91827,1736
1891,1737
3030,1738
6316,1739
129047,1740
28885,1741
227651,1742
6939,1743
8776,1744
85989,1745
71927,1746
17542,1747
175409,1748
131556,1749
60660,1750
8003,1751
77554,1752
18529,1753
77782,1754
2444,1755
79710,1756
58721,1757
69544,1758
14707,1759
11634,1760
100040,1761
65006,1762
378500,1763
30263,1764
383,1765
7884,1766
179622,1767
7719,1768
88853,1769
36912,1770
7054,1771
82549,1772
61072,1773
1267,1774
376970,1775
376301,1776
378610,1777
376193,1778
21062,1779
69822,1780
31149,1781
91798,1782
25274,1783
91179,1784
46749,1785
75931,1786
2820,1787
5874,1788
53746,1789
13804,1790
1914,1791
89718,1792
3126,1793
73490,1794
27265,1795
85923,1796
125969,1797
57558,1798
14520,1799
200269,1800
57817,1801
7877,1802
75516,1803
35119,1804
31678,1805
51366,1806
73546,1807
73408,1808
63336,1809
83371,1810
86882,1811
41310,1812
134850,1813
88495,1814
14974,1815
8627,1816
55275,1817
116986,1818
22509,1819
127208,1820
72658,1821
29061,1822
127377,1823
83029,1824
2452,1825
36139,1826
106577,1827
31252,1828
77278,1829
7125,1830
197670,1831
47624,1832
375424,1833
1689,1834
31092,1835
49790,1836
14801,1837
14802,1838
8510,1839
31444,1840
54271,1841
60584,1842
86568,1843
4676,1844
2586,1845
9109,1846
70990,1847
394027,1848
32202,1849
11000,1850
32166,1851
90904,1852
30649,1853
34243,1854
31916,1855
17413,1856
155246,1857
106292,1858
32057,1859
196257,1860
195733,1861
6561,1862
21779,1863
40297,1864
8607,1865
1087,1866
39320,1867
13669,1868
5414,1869
13790,1870
12874,1871
33744,1872
12994,1873
5056,1874
72327,1875
26982,1876
2415,1877
9062,1878
86122,1879
6032,1880
90479,1881
25212,1882
90353,1883
6683,1884
79894,1885
58056,1886
68975,1887
79808,1888
79809,1889
171428,1890
6712,1891
90181,1892
53305,1893
346,1894
58569,1895
8298,1896
64821,1897
13126,1898
179600,1899
63659,1900
19276,1901
35109,1902
10301,1903
2464,1904
71,1905
76982,1906
9042,1907
26697,1908
73415,1909
164337,1910
46907,1911
13620,1912
28821,1913
4839,1914
17064,1915
13887,1916
31089,1917
13158,1918
14737,1919
71257,1920
8388,1921
62707,1922
16268,1923
58269,1924
6960,1925
124860,1926
36729,1927
64647,1928
12188,1929
172943,1930
32632,1931
122962,1932
34659,1933
77769,1934
32287,1935
17046,1936
60543,1937
2642,1938
124746,1939
99988,1940
166407,1941
131652,1942
31315,1943
37617,1944
32780,1945
63787,1946
17200,1947
95927,1948
198394,1949
105082,1950
169255,1951
189349,1952
15353,1953
92215,1954
211268,1955
6279,1956
9523,1957
23105,1958
9231,1959
6721,1960
26326,1961
6618,1962
13514,1963
48075,1964
2606,1965
23107,1966
101513,1967
107916,1968
108064,1969
121355,1970
9422,1971
125508,1972
7878,1973
37775,1974
30429,1975
174592,1976
10997,1977
72775,1978
104836,1979
35894,1980
2128,1981
53214,1982
79766,1983
58791,1984
37448,1985
67743,1986
34147,1987
24343,1988
31923,1989
12922,1990
5843,1991
21784,1992
9103,1993
5826,1994
201736,1995
128900,1996
56433,1997
26891,1998
1327,1999
32133,2000
89812,2001
6422,2002
5667,2003
83064,2004
32757,2005
1880,2006
69197,2007
17190,2008
50567,2009
2645,2010
23494,2011
29591,2012
21028,2013
83557,2014
79718,2015
90121,2016
90306,2017
148014,2018
633,2019
15391,2020
36140,2021
33294,2022
78954,2023
7268,2024
62685,2025
15362,2026
18900,2027
14184,2028
89042,2029
31895,2030
9366,2031
9007,2032
2778,2033
10158,2034
71912,2035
185950,2036
89212,2037
83020,2038
34752,2039
36409,2040
30250,2041
58171,2042
13797,2043
102411,2044
36872,2045
595,2046
7062,2047
126582,2048
22900,2049
93602,2050
149526,2051
31356,2052
59390,2053
3976,2054
13977,2055
18510,2056
74343,2057
135580,2058
33037,2059
53307,2060
110,2061
2660,2062
32115,2063
11702,2064
35874,2065
14804,2066
21053,2067
79911,2068
46976,2069
74748,2070
88855,2071
12602,2072
5067,2073
34587,2074
19924,2075
66669,2076
3205,2077
6809,2078
6435,2079
281650,2080
20827,2081
143299,2082
180041,2083
167266,2084
35499,2085
27386,2086
33273,2087
12208,2088
196976,2089
52159,2090
167601,2091
90257,2092
98925,2093
19788,2094
34479,2095
200244,2096
1052,2097
15867,2098
38929,2099
262313,2100
110858,2101
396912,2102
35734,2103
6496,2104
60183,2105
43318,2106
33718,2107
16887,2108
9915,2109
2253,2110
11475,2111
32823,2112
164189,2113
64020,2114
10308,2115
34094,2116
13163,2117
5338,2118
5764,2119
339,2120
32486,2121
47917,2122
68546,2123
71572,2124
75457,2125
49253,2126
704,2127
1980,2128
5246,2129
5317,2130
11278,2131
66520,2132
79331,2133
20991,2134
175648,2135
64999,2136
58183,2137
783,2138
85637,2139
18228,2140
9685,2141
89929,2142
181515,2143
60709,2144
47516,2145
33585,2146
126747,2147
14085,2148
63463,2149
4825,2150
6212,2151
6757,2152
36358,2153
13964,2154
16764,2155
101007,2156
9358,2157
10200,2158
2939,2159
386308,2160
70901,2161
58126,2162
88079,2163
3700,2164
45941,2165
3250,2166
30084,2167
111496,2168
12769,2169
9404,2170
6241,2171
62219,2172
1120,2173
2353,2174
90195,2175
74386,2176
2554,2177
13014,2178
36136,2179
74161,2180
99879,2181
5871,2182
5010,2183
8940,2184
3737,2185
24739,2186
80102,2187
5855,2188
9965,2189
12691,2190
122387,2191
133,2192
1708,2193
80584,2194
2571,2195
13698,2196
36148,2197
6155,2198
29120,2199
19149,2200
34564,2201
130513,2202
79493,2203
126181,2204
2023,2205
30430,2206
30172,2207
125847,2208
6473,2209
189,2210
24768,2211
19899,2212
38849,2213
15144,2214
25282,2215
24044,2216
12890,2217
32769,2218
126613,2219
18669,2220
31913,2221
56542,2222
12420,2223
163829,2224
30338,2225
24489,2226
15804,2227
106028,2228
156856,2229
12857,2230
58581,2231
164712,2232
11300,2233
88665,2234
377298,2235
177376,2236
32420,2237
90695,2238
44220,2239
36472,2240
23650,2241
51125,2242
6781,2243
122825,2244
188638,2245
30480,2246
5912,2247
24993,2248
41368,2249
53418,2250
30659,2251
35540,2252
5368,2253
67846,2254
36319,2255
46209,2256
7107,2257
21608,2258
17869,2259
203746,2260
2561,2261
9856,2262
18955,2263
11173,2264
81704,2265
71672,2266
52434,2267
39021,2268
31520,2269
32772,2270
23377,2271
79145,2272
66092,2273
170609,2274
79392,2275
9809,2276
33764,2277
7442,2278
80245,2279
97646,2280
43004,2281
50562,2282
36630,2283
48336,2284
30308,2285
7492,2286
59851,2287
31466,2288
24558,2289
82112,2290
107031,2291
102851,2292
74892,2293
248074,2294
36100,2295
1084,2296
7481,2297
30400,2298
7703,2299
69107,2300
411144,2301
14082,2302
128471,2303
14173,2304
5073,2305
13636,2306
142941,2307
14826,2308
31964,2309
127522,2310
33690,2311
112702,2312
2701,2313
57563,2314
128570,2315
23609,2316
364,2317
83353,2318
74887,2319
4916,2320
25270,2321
4590,2322
128104,2323
133042,2324
178834,2325
136404,2326
31684,2327
28401,2328
79728,2329
23596,2330
32249,2331
43548,2332
58534,2333
149796,2334
13360,2335
3569,2336
233856,2337
31497,2338
34650,2339
188256,2340
32533,2341
52485,2342
6052,2343
4483,2344
3324,2345
5364,2346
102758,2347
134,2348
33386,2349
8121,2350
44977,2351
72236,2352
39822,2353
48768,2354
35358,2355
32320,2356
39664,2357
90273,2358
5595,2359
1083,2360
355630,2361
32232,2362
168540,2363
3539,2364
169021,2365
140952,2366
76722,2367
156208,2368
156515,2369
142256,2370
165691,2371
168886,2372
164099,2373
160059,2374
65027,2375
10494,2376
68924,2377
73671,2378
6963,2379
3992,2380
130781,2381
11904,2382
7101,2383
140184,2384
54546,2385
90432,2386
36196,2387
29806,2388
14321,2389
3401,2390
1800,2391
68694,2392
79970,2393
30420,2394
23466,2395
13951,2396
78317,2397
34771,2398
3282,2399
283,2400
35377,2401
13625,2402
5835,2403
79156,2404
69326,2405
84228,2406
90294,2407
13762,2408
47309,2409
4177,2410
18209,2411
25202,2412
94409,2413
208259,2414
26682,2415
10488,2416
14175,2417
4753,2418
248821,2419
87882,2420
72958,2421
31867,2422
75786,2423
22570,2424
50338,2425
94461,2426
82380,2427
57526,2428
13737,2429
35390,2430
171359,2431
204839,2432
40541,2433
7230,2434
67634,2435
2507,2436
84875,2437
10290,2438
5426,2439
13055,2440
6018,2441
3522,2442
2446,2443
94947,2444
12845,2445
9273,2446
83716,2447
34157,2448
380074,2449
8713,2450
1281,2451
374783,2452
79939,2453
4163,2454
73734,2455
6994,2456
5288,2457
31955,2458
85766,2459
132179,2460
5687,2461
5688,2462
62977,2463
1390,2464
14419,2465
10311,2466
11230,2467
6210,2468
160901,2469
59119,2470
87449,2471
91127,2472
190759,2473
31951,2474
381044,2475
29142,2476
29143,2477
3567,2478
6271,2479
13436,2480
7300,2481
9578,2482
36410,2483
33696,2484
35260,2485
31983,2486
52763,2487
2786,2488
10524,2489
132930,2490
134257,2491
39914,2492
20146,2493
33019,2494
30591,2495
14360,2496
119419,2497
58002,2498
51329,2499
175671,2500
133179,2501
11147,2502
136224,2503
6430,2504
378237,2505
379386,2506
